Fecha,Grupo de edad,variable,value
2020-08-19,10-19,Graves,0.0
2020-08-20,10-19,Graves,0.0
2020-08-21,10-19,Graves,0.0
2020-08-22,10-19,Graves,0.0
2020-08-23,10-19,Graves,0.0
2020-08-24,10-19,Graves,0.0
2020-08-25,10-19,Graves,0.0
2020-08-26,10-19,Graves,0.0
2020-08-27,10-19,Graves,0.0
2020-08-28,10-19,Graves,0.0
2020-08-29,10-19,Graves,0.0
2020-08-30,10-19,Graves,0.0
2020-08-31,10-19,Graves,0.0
2020-09-01,10-19,Graves,0.0
2020-09-02,10-19,Graves,0.0
2020-09-03,10-19,Graves,0.0
2020-09-04,10-19,Graves,0.0
2020-09-05,10-19,Graves,0.0
2020-09-06,10-19,Graves,0.0
2020-09-07,10-19,Graves,0.0
2020-09-08,10-19,Graves,0.0
2020-09-09,10-19,Graves,0.0
2020-09-10,10-19,Graves,0.0
2020-09-11,10-19,Graves,0.0
2020-09-12,10-19,Graves,0.0
2020-09-13,10-19,Graves,0.0
2020-09-14,10-19,Graves,0.0
2020-09-15,10-19,Graves,0.0
2020-09-16,10-19,Graves,0.0
2020-09-17,10-19,Graves,0.0
2020-09-18,10-19,Graves,0.0
2020-09-19,10-19,Graves,0.0
2020-09-20,10-19,Graves,0.0
2020-09-21,10-19,Graves,0.0
2020-03-06,20-39,Graves,0.0
2020-03-07,20-39,Graves,0.0
2020-03-08,20-39,Graves,0.0
2020-03-09,20-39,Graves,0.0
2020-03-10,20-39,Graves,0.0
2020-03-11,20-39,Graves,0.0
2020-03-12,20-39,Graves,0.0
2020-03-13,20-39,Graves,0.0
2020-03-14,20-39,Graves,0.0
2020-03-15,20-39,Graves,0.0
2020-03-16,20-39,Graves,0.0
2020-03-17,20-39,Graves,0.0
2020-03-18,20-39,Graves,0.0
2020-03-19,20-39,Graves,0.0
2020-03-20,20-39,Graves,0.0
2020-03-21,20-39,Graves,0.0
2020-03-22,20-39,Graves,0.0
2020-03-23,20-39,Graves,0.0
2020-03-24,20-39,Graves,0.0
2020-03-25,20-39,Graves,0.0
2020-03-26,20-39,Graves,0.0
2020-03-27,20-39,Graves,0.0
2020-03-28,20-39,Graves,0.0
2020-03-29,20-39,Graves,0.0
2020-03-30,20-39,Graves,0.0
2020-03-31,20-39,Graves,0.0
2020-04-01,20-39,Graves,0.0
2020-04-02,20-39,Graves,0.0
2020-04-03,20-39,Graves,0.0
2020-04-04,20-39,Graves,0.0
2020-04-05,20-39,Graves,0.0
2020-04-06,20-39,Graves,0.0
2020-04-07,20-39,Graves,0.0
2020-04-08,20-39,Graves,0.0
2020-04-09,20-39,Graves,0.0
2020-04-10,20-39,Graves,0.0
2020-04-11,20-39,Graves,0.0
2020-04-12,20-39,Graves,0.0
2020-04-13,20-39,Graves,0.0
2020-04-14,20-39,Graves,0.0
2020-04-15,20-39,Graves,0.0
2020-04-16,20-39,Graves,0.0
2020-04-17,20-39,Graves,0.0
2020-04-18,20-39,Graves,0.0
2020-04-19,20-39,Graves,0.0
2020-04-20,20-39,Graves,0.0
2020-04-21,20-39,Graves,0.0
2020-04-22,20-39,Graves,0.0
2020-04-23,20-39,Graves,0.0
2020-04-24,20-39,Graves,0.0
2020-04-25,20-39,Graves,0.0
2020-04-26,20-39,Graves,0.0
2020-04-27,20-39,Graves,0.0
2020-04-28,20-39,Graves,0.0
2020-04-29,20-39,Graves,0.0
2020-04-30,20-39,Graves,0.0
2020-05-01,20-39,Graves,0.0
2020-05-02,20-39,Graves,0.0
2020-05-03,20-39,Graves,0.0
2020-05-04,20-39,Graves,0.0
2020-05-05,20-39,Graves,0.0
2020-05-06,20-39,Graves,0.0
2020-05-07,20-39,Graves,0.0
2020-05-08,20-39,Graves,0.0
2020-05-09,20-39,Graves,0.0
2020-05-10,20-39,Graves,0.0
2020-05-11,20-39,Graves,0.0
2020-05-12,20-39,Graves,0.0
2020-05-13,20-39,Graves,0.0
2020-05-14,20-39,Graves,0.0
2020-05-15,20-39,Graves,0.0
2020-05-16,20-39,Graves,0.0
2020-05-17,20-39,Graves,0.0
2020-05-18,20-39,Graves,0.0
2020-05-19,20-39,Graves,0.0
2020-05-20,20-39,Graves,0.0
2020-05-21,20-39,Graves,0.0
2020-05-22,20-39,Graves,0.0
2020-05-23,20-39,Graves,0.0
2020-05-24,20-39,Graves,0.0
2020-05-25,20-39,Graves,0.0
2020-05-26,20-39,Graves,0.0
2020-05-27,20-39,Graves,0.0
2020-05-28,20-39,Graves,0.0
2020-05-29,20-39,Graves,0.0
2020-05-30,20-39,Graves,0.0
2020-05-31,20-39,Graves,0.0
2020-06-01,20-39,Graves,0.0
2020-06-02,20-39,Graves,0.0
2020-06-03,20-39,Graves,0.0
2020-06-04,20-39,Graves,0.0
2020-06-05,20-39,Graves,0.0
2020-06-06,20-39,Graves,0.0
2020-06-07,20-39,Graves,0.0
2020-06-08,20-39,Graves,0.0
2020-06-09,20-39,Graves,0.0
2020-06-10,20-39,Graves,0.0
2020-06-11,20-39,Graves,0.0
2020-06-12,20-39,Graves,0.0
2020-06-13,20-39,Graves,0.0
2020-06-14,20-39,Graves,0.0
2020-06-15,20-39,Graves,0.0
2020-06-16,20-39,Graves,0.0
2020-06-17,20-39,Graves,0.0
2020-06-18,20-39,Graves,0.0
2020-06-19,20-39,Graves,0.0
2020-06-20,20-39,Graves,6.264879087833605e-05
2020-06-21,20-39,Graves,6.264879087833605e-05
2020-06-22,20-39,Graves,6.264879087833605e-05
2020-06-23,20-39,Graves,6.264879087833605e-05
2020-06-24,20-39,Graves,6.264879087833605e-05
2020-06-25,20-39,Graves,6.264879087833605e-05
2020-06-26,20-39,Graves,6.264879087833605e-05
2020-06-27,20-39,Graves,6.264879087833605e-05
2020-06-28,20-39,Graves,6.264879087833605e-05
2020-06-29,20-39,Graves,6.264879087833605e-05
2020-06-30,20-39,Graves,6.264879087833605e-05
2020-07-01,20-39,Graves,6.264879087833605e-05
2020-07-02,20-39,Graves,0.0
2020-07-03,20-39,Graves,0.0
2020-07-04,20-39,Graves,0.0
2020-07-05,20-39,Graves,0.0
2020-07-06,20-39,Graves,0.0
2020-07-07,20-39,Graves,0.0
2020-07-08,20-39,Graves,0.0
2020-07-09,20-39,Graves,0.0
2020-07-10,20-39,Graves,0.0
2020-07-11,20-39,Graves,0.0
2020-07-12,20-39,Graves,0.0
2020-07-13,20-39,Graves,0.0
2020-07-14,20-39,Graves,0.0
2020-07-15,20-39,Graves,6.264879087833605e-05
2020-07-16,20-39,Graves,6.264879087833605e-05
2020-07-17,20-39,Graves,6.264879087833605e-05
2020-07-18,20-39,Graves,6.264879087833605e-05
2020-07-19,20-39,Graves,6.264879087833605e-05
2020-07-20,20-39,Graves,6.264879087833605e-05
2020-07-21,20-39,Graves,6.264879087833605e-05
2020-07-22,20-39,Graves,6.264879087833605e-05
2020-07-23,20-39,Graves,6.264879087833605e-05
2020-07-24,20-39,Graves,6.264879087833605e-05
2020-07-25,20-39,Graves,6.264879087833605e-05
2020-07-26,20-39,Graves,6.264879087833605e-05
2020-07-27,20-39,Graves,6.264879087833605e-05
2020-07-28,20-39,Graves,6.264879087833605e-05
2020-07-29,20-39,Graves,6.264879087833605e-05
2020-07-30,20-39,Graves,6.264879087833605e-05
2020-07-31,20-39,Graves,6.264879087833605e-05
2020-08-01,20-39,Graves,0.0001252975817566721
2020-08-02,20-39,Graves,0.0001252975817566721
2020-08-03,20-39,Graves,0.0001252975817566721
2020-08-04,20-39,Graves,0.0001252975817566721
2020-08-05,20-39,Graves,0.0001252975817566721
2020-08-06,20-39,Graves,0.0001252975817566721
2020-08-07,20-39,Graves,0.00018794637263500814
2020-08-08,20-39,Graves,0.0001252975817566721
2020-08-09,20-39,Graves,0.00018794637263500814
2020-08-10,20-39,Graves,0.0002505951635133442
2020-08-11,20-39,Graves,0.0002505951635133442
2020-08-12,20-39,Graves,0.0002505951635133442
2020-08-13,20-39,Graves,0.0002505951635133442
2020-08-14,20-39,Graves,0.0002505951635133442
2020-08-15,20-39,Graves,0.00031324395439168026
2020-08-16,20-39,Graves,0.00031324395439168026
2020-08-17,20-39,Graves,0.0003758927452700163
2020-08-18,20-39,Graves,0.0003758927452700163
2020-08-19,20-39,Graves,0.0005638391179050244
2020-08-20,20-39,Graves,0.0005638391179050244
2020-08-21,20-39,Graves,0.0008144342814183686
2020-08-22,20-39,Graves,0.0008144342814183686
2020-08-23,20-39,Graves,0.0008770830722967047
2020-08-24,20-39,Graves,0.0008770830722967047
2020-08-25,20-39,Graves,0.0009397318631750407
2020-08-26,20-39,Graves,0.0010650294449317129
2020-08-27,20-39,Graves,0.0011276782358100488
2020-08-28,20-39,Graves,0.0011276782358100488
2020-08-29,20-39,Graves,0.001190327026688385
2020-08-30,20-39,Graves,0.0011276782358100488
2020-08-31,20-39,Graves,0.0011276782358100488
2020-09-01,20-39,Graves,0.0010650294449317129
2020-09-02,20-39,Graves,0.0010650294449317129
2020-09-03,20-39,Graves,0.0010023806540533768
2020-09-04,20-39,Graves,0.0010650294449317129
2020-09-05,20-39,Graves,0.0009397318631750407
2020-09-06,20-39,Graves,0.0010023806540533768
2020-09-07,20-39,Graves,0.0009397318631750407
2020-09-08,20-39,Graves,0.0008770830722967047
2020-09-09,20-39,Graves,0.0008770830722967047
2020-09-10,20-39,Graves,0.0009397318631750407
2020-09-11,20-39,Graves,0.0009397318631750407
2020-09-12,20-39,Graves,0.0008770830722967047
2020-09-13,20-39,Graves,0.0008770830722967047
2020-09-14,20-39,Graves,0.0008770830722967047
2020-09-15,20-39,Graves,0.0008144342814183686
2020-09-16,20-39,Graves,0.0006891366996616966
2020-09-17,20-39,Graves,0.0008144342814183686
2020-09-18,20-39,Graves,0.0008144342814183686
2020-09-19,20-39,Graves,0.0007517854905400326
2020-09-20,20-39,Graves,0.0007517854905400326
2020-09-21,20-39,Graves,0.0007517854905400326
2020-03-06,40-59,Graves,0.0
2020-03-07,40-59,Graves,0.0
2020-03-08,40-59,Graves,0.0
2020-03-09,40-59,Graves,0.0
2020-03-10,40-59,Graves,0.0
2020-03-11,40-59,Graves,0.0
2020-03-12,40-59,Graves,0.0
2020-03-13,40-59,Graves,0.0
2020-03-14,40-59,Graves,0.0
2020-03-15,40-59,Graves,0.0
2020-03-16,40-59,Graves,0.0
2020-03-17,40-59,Graves,0.0
2020-03-18,40-59,Graves,0.0
2020-03-19,40-59,Graves,0.0
2020-03-20,40-59,Graves,0.0
2020-03-21,40-59,Graves,0.0
2020-03-22,40-59,Graves,0.0
2020-03-23,40-59,Graves,0.0
2020-03-24,40-59,Graves,0.0
2020-03-25,40-59,Graves,0.0
2020-03-26,40-59,Graves,0.0
2020-03-27,40-59,Graves,0.0
2020-03-28,40-59,Graves,0.0
2020-03-29,40-59,Graves,0.0
2020-03-30,40-59,Graves,0.0
2020-03-31,40-59,Graves,0.0
2020-04-01,40-59,Graves,0.0
2020-04-02,40-59,Graves,0.0
2020-04-03,40-59,Graves,0.0
2020-04-04,40-59,Graves,0.0
2020-04-05,40-59,Graves,0.0
2020-04-06,40-59,Graves,0.0
2020-04-07,40-59,Graves,0.0
2020-04-08,40-59,Graves,0.0
2020-04-09,40-59,Graves,0.0
2020-04-10,40-59,Graves,0.0
2020-04-11,40-59,Graves,0.0
2020-04-12,40-59,Graves,0.0
2020-04-13,40-59,Graves,0.0
2020-04-14,40-59,Graves,0.0
2020-04-15,40-59,Graves,0.0
2020-04-16,40-59,Graves,0.0
2020-04-17,40-59,Graves,0.0
2020-04-18,40-59,Graves,0.0
2020-04-19,40-59,Graves,0.0
2020-04-20,40-59,Graves,0.0
2020-04-21,40-59,Graves,0.0
2020-04-22,40-59,Graves,0.0
2020-04-23,40-59,Graves,0.0
2020-04-24,40-59,Graves,0.0
2020-04-25,40-59,Graves,0.0
2020-04-26,40-59,Graves,0.0
2020-04-27,40-59,Graves,0.0
2020-04-28,40-59,Graves,0.0
2020-04-29,40-59,Graves,0.0
2020-04-30,40-59,Graves,0.0
2020-05-01,40-59,Graves,0.0
2020-05-02,40-59,Graves,0.0
2020-05-03,40-59,Graves,0.0
2020-05-04,40-59,Graves,0.0
2020-05-05,40-59,Graves,0.0
2020-05-06,40-59,Graves,0.0
2020-05-07,40-59,Graves,0.0
2020-05-08,40-59,Graves,0.0
2020-05-09,40-59,Graves,0.0
2020-05-10,40-59,Graves,0.0
2020-05-11,40-59,Graves,0.0
2020-05-12,40-59,Graves,0.0
2020-05-13,40-59,Graves,0.0
2020-05-14,40-59,Graves,0.0
2020-05-15,40-59,Graves,0.0
2020-05-16,40-59,Graves,0.0
2020-05-17,40-59,Graves,0.0
2020-05-18,40-59,Graves,0.0
2020-05-19,40-59,Graves,0.0
2020-05-20,40-59,Graves,0.0
2020-05-21,40-59,Graves,0.0
2020-05-22,40-59,Graves,0.0
2020-05-23,40-59,Graves,0.0
2020-05-24,40-59,Graves,0.0
2020-05-25,40-59,Graves,0.0
2020-05-26,40-59,Graves,0.0
2020-05-27,40-59,Graves,0.0
2020-05-28,40-59,Graves,0.0
2020-05-29,40-59,Graves,0.0
2020-05-30,40-59,Graves,0.0
2020-05-31,40-59,Graves,0.0
2020-06-01,40-59,Graves,0.0
2020-06-02,40-59,Graves,0.0
2020-06-03,40-59,Graves,0.0
2020-06-04,40-59,Graves,0.0
2020-06-05,40-59,Graves,0.0
2020-06-06,40-59,Graves,0.0
2020-06-07,40-59,Graves,0.0
2020-06-08,40-59,Graves,0.0
2020-06-09,40-59,Graves,0.0
2020-06-10,40-59,Graves,0.0
2020-06-11,40-59,Graves,0.0
2020-06-12,40-59,Graves,0.0
2020-06-13,40-59,Graves,0.0
2020-06-14,40-59,Graves,0.0
2020-06-15,40-59,Graves,8.71383757406762e-05
2020-06-16,40-59,Graves,8.71383757406762e-05
2020-06-17,40-59,Graves,8.71383757406762e-05
2020-06-18,40-59,Graves,8.71383757406762e-05
2020-06-19,40-59,Graves,8.71383757406762e-05
2020-06-20,40-59,Graves,0.0001742767514813524
2020-06-21,40-59,Graves,0.0001742767514813524
2020-06-22,40-59,Graves,0.0001742767514813524
2020-06-23,40-59,Graves,0.0001742767514813524
2020-06-24,40-59,Graves,0.0001742767514813524
2020-06-25,40-59,Graves,0.0001742767514813524
2020-06-26,40-59,Graves,0.0001742767514813524
2020-06-27,40-59,Graves,8.71383757406762e-05
2020-06-28,40-59,Graves,8.71383757406762e-05
2020-06-29,40-59,Graves,0.00026141512722202857
2020-06-30,40-59,Graves,0.00026141512722202857
2020-07-01,40-59,Graves,0.00026141512722202857
2020-07-02,40-59,Graves,0.00026141512722202857
2020-07-03,40-59,Graves,0.00026141512722202857
2020-07-04,40-59,Graves,0.00026141512722202857
2020-07-05,40-59,Graves,0.0003485535029627048
2020-07-06,40-59,Graves,0.0003485535029627048
2020-07-07,40-59,Graves,0.0003485535029627048
2020-07-08,40-59,Graves,0.0003485535029627048
2020-07-09,40-59,Graves,0.0003485535029627048
2020-07-10,40-59,Graves,0.000435691878703381
2020-07-11,40-59,Graves,0.0005228302544440571
2020-07-12,40-59,Graves,0.0005228302544440571
2020-07-13,40-59,Graves,0.000435691878703381
2020-07-14,40-59,Graves,0.0005228302544440571
2020-07-15,40-59,Graves,0.0005228302544440571
2020-07-16,40-59,Graves,0.0005228302544440571
2020-07-17,40-59,Graves,0.0005228302544440571
2020-07-18,40-59,Graves,0.0006099686301847334
2020-07-19,40-59,Graves,0.0005228302544440571
2020-07-20,40-59,Graves,0.0006099686301847334
2020-07-21,40-59,Graves,0.0007842453816660857
2020-07-22,40-59,Graves,0.0007842453816660857
2020-07-23,40-59,Graves,0.000871383757406762
2020-07-24,40-59,Graves,0.000871383757406762
2020-07-25,40-59,Graves,0.0007842453816660857
2020-07-26,40-59,Graves,0.000871383757406762
2020-07-27,40-59,Graves,0.000871383757406762
2020-07-28,40-59,Graves,0.000871383757406762
2020-07-29,40-59,Graves,0.0010456605088881143
2020-07-30,40-59,Graves,0.0011327988846287905
2020-07-31,40-59,Graves,0.0010456605088881143
2020-08-01,40-59,Graves,0.0010456605088881143
2020-08-02,40-59,Graves,0.0012199372603694668
2020-08-03,40-59,Graves,0.0012199372603694668
2020-08-04,40-59,Graves,0.0013070756361101428
2020-08-05,40-59,Graves,0.0013942140118508191
2020-08-06,40-59,Graves,0.0014813523875914954
2020-08-07,40-59,Graves,0.0015684907633321714
2020-08-08,40-59,Graves,0.0015684907633321714
2020-08-09,40-59,Graves,0.0014813523875914954
2020-08-10,40-59,Graves,0.0013942140118508191
2020-08-11,40-59,Graves,0.0015684907633321714
2020-08-12,40-59,Graves,0.0015684907633321714
2020-08-13,40-59,Graves,0.0016556291390728477
2020-08-14,40-59,Graves,0.0016556291390728477
2020-08-15,40-59,Graves,0.001742767514813524
2020-08-16,40-59,Graves,0.0019170442662948763
2020-08-17,40-59,Graves,0.0019170442662948763
2020-08-18,40-59,Graves,0.0025270128964796097
2020-08-19,40-59,Graves,0.0025270128964796097
2020-08-20,40-59,Graves,0.0027884280237016382
2020-08-21,40-59,Graves,0.002701289647960962
2020-08-22,40-59,Graves,0.0027884280237016382
2020-08-23,40-59,Graves,0.0028755663994423143
2020-08-24,40-59,Graves,0.0028755663994423143
2020-08-25,40-59,Graves,0.0028755663994423143
2020-08-26,40-59,Graves,0.0033112582781456954
2020-08-27,40-59,Graves,0.0033983966538863714
2020-08-28,40-59,Graves,0.0032241199024050193
2020-08-29,40-59,Graves,0.0032241199024050193
2020-08-30,40-59,Graves,0.0033112582781456954
2020-08-31,40-59,Graves,0.0032241199024050193
2020-09-01,40-59,Graves,0.0032241199024050193
2020-09-02,40-59,Graves,0.0032241199024050193
2020-09-03,40-59,Graves,0.0033112582781456954
2020-09-04,40-59,Graves,0.0033983966538863714
2020-09-05,40-59,Graves,0.0033983966538863714
2020-09-06,40-59,Graves,0.0033112582781456954
2020-09-07,40-59,Graves,0.003136981526664343
2020-09-08,40-59,Graves,0.003136981526664343
2020-09-09,40-59,Graves,0.0028755663994423143
2020-09-10,40-59,Graves,0.0027884280237016382
2020-09-11,40-59,Graves,0.0028755663994423143
2020-09-12,40-59,Graves,0.0028755663994423143
2020-09-13,40-59,Graves,0.002701289647960962
2020-09-14,40-59,Graves,0.0025270128964796097
2020-09-15,40-59,Graves,0.0025270128964796097
2020-09-16,40-59,Graves,0.0026141512722202857
2020-09-17,40-59,Graves,0.0026141512722202857
2020-09-18,40-59,Graves,0.0025270128964796097
2020-09-19,40-59,Graves,0.0024398745207389336
2020-09-20,40-59,Graves,0.002352736144998257
2020-09-21,40-59,Graves,0.0024398745207389336
2020-03-06,>60,Graves,0.0
2020-03-07,>60,Graves,0.0
2020-03-08,>60,Graves,0.0
2020-03-09,>60,Graves,0.0
2020-03-10,>60,Graves,0.0
2020-03-11,>60,Graves,0.0
2020-03-12,>60,Graves,0.0
2020-03-13,>60,Graves,0.00016661112962345885
2020-03-14,>60,Graves,0.00016661112962345885
2020-03-15,>60,Graves,0.00016661112962345885
2020-03-16,>60,Graves,0.00016661112962345885
2020-03-17,>60,Graves,0.00016661112962345885
2020-03-18,>60,Graves,0.00016661112962345885
2020-03-19,>60,Graves,0.00016661112962345885
2020-03-20,>60,Graves,0.00016661112962345885
2020-03-21,>60,Graves,0.00016661112962345885
2020-03-22,>60,Graves,0.00016661112962345885
2020-03-23,>60,Graves,0.00016661112962345885
2020-03-24,>60,Graves,0.0004998333888703765
2020-03-25,>60,Graves,0.0004998333888703765
2020-03-26,>60,Graves,0.0004998333888703765
2020-03-27,>60,Graves,0.0004998333888703765
2020-03-28,>60,Graves,0.0004998333888703765
2020-03-29,>60,Graves,0.0004998333888703765
2020-03-30,>60,Graves,0.0004998333888703765
2020-03-31,>60,Graves,0.0004998333888703765
2020-04-01,>60,Graves,0.0004998333888703765
2020-04-02,>60,Graves,0.0004998333888703765
2020-04-03,>60,Graves,0.0003332222592469177
2020-04-04,>60,Graves,0.0004998333888703765
2020-04-05,>60,Graves,0.0004998333888703765
2020-04-06,>60,Graves,0.0004998333888703765
2020-04-07,>60,Graves,0.0004998333888703765
2020-04-08,>60,Graves,0.0004998333888703765
2020-04-09,>60,Graves,0.0006664445184938354
2020-04-10,>60,Graves,0.0004998333888703765
2020-04-11,>60,Graves,0.0004998333888703765
2020-04-12,>60,Graves,0.0003332222592469177
2020-04-13,>60,Graves,0.0003332222592469177
2020-04-14,>60,Graves,0.00016661112962345885
2020-04-15,>60,Graves,0.00016661112962345885
2020-04-16,>60,Graves,0.00016661112962345885
2020-04-17,>60,Graves,0.00016661112962345885
2020-04-18,>60,Graves,0.00016661112962345885
2020-04-19,>60,Graves,0.00016661112962345885
2020-04-20,>60,Graves,0.00016661112962345885
2020-04-21,>60,Graves,0.00016661112962345885
2020-04-22,>60,Graves,0.00016661112962345885
2020-04-23,>60,Graves,0.00016661112962345885
2020-04-24,>60,Graves,0.00016661112962345885
2020-04-25,>60,Graves,0.00016661112962345885
2020-04-26,>60,Graves,0.00016661112962345885
2020-04-27,>60,Graves,0.00016661112962345885
2020-04-28,>60,Graves,0.00016661112962345885
2020-04-29,>60,Graves,0.0003332222592469177
2020-04-30,>60,Graves,0.0003332222592469177
2020-05-01,>60,Graves,0.0003332222592469177
2020-05-02,>60,Graves,0.0003332222592469177
2020-05-03,>60,Graves,0.00016661112962345885
2020-05-04,>60,Graves,0.00016661112962345885
2020-05-05,>60,Graves,0.00016661112962345885
2020-05-06,>60,Graves,0.00016661112962345885
2020-05-07,>60,Graves,0.00016661112962345885
2020-05-08,>60,Graves,0.0
2020-05-09,>60,Graves,0.0
2020-05-10,>60,Graves,0.0
2020-05-11,>60,Graves,0.0
2020-05-12,>60,Graves,0.0
2020-05-13,>60,Graves,0.0
2020-05-14,>60,Graves,0.0
2020-05-15,>60,Graves,0.0
2020-05-16,>60,Graves,0.0
2020-05-17,>60,Graves,0.0
2020-05-18,>60,Graves,0.0
2020-05-19,>60,Graves,0.0
2020-05-20,>60,Graves,0.0
2020-05-21,>60,Graves,0.0
2020-05-22,>60,Graves,0.0
2020-05-23,>60,Graves,0.0
2020-05-24,>60,Graves,0.0
2020-05-25,>60,Graves,0.0
2020-05-26,>60,Graves,0.0
2020-05-27,>60,Graves,0.0
2020-05-28,>60,Graves,0.0
2020-05-29,>60,Graves,0.0
2020-05-30,>60,Graves,0.0
2020-05-31,>60,Graves,0.0
2020-06-01,>60,Graves,0.0
2020-06-02,>60,Graves,0.0
2020-06-03,>60,Graves,0.0
2020-06-04,>60,Graves,0.0
2020-06-05,>60,Graves,0.0
2020-06-06,>60,Graves,0.0
2020-06-07,>60,Graves,0.0
2020-06-08,>60,Graves,0.0
2020-06-09,>60,Graves,0.0
2020-06-10,>60,Graves,0.0
2020-06-11,>60,Graves,0.0
2020-06-12,>60,Graves,0.0
2020-06-13,>60,Graves,0.0
2020-06-14,>60,Graves,0.0
2020-06-15,>60,Graves,0.0
2020-06-16,>60,Graves,0.0
2020-06-17,>60,Graves,0.0
2020-06-18,>60,Graves,0.0
2020-06-19,>60,Graves,0.0
2020-06-20,>60,Graves,0.0
2020-06-21,>60,Graves,0.0
2020-06-22,>60,Graves,0.0
2020-06-23,>60,Graves,0.0
2020-06-24,>60,Graves,0.0
2020-06-25,>60,Graves,0.0
2020-06-26,>60,Graves,0.0
2020-06-27,>60,Graves,0.0
2020-06-28,>60,Graves,0.0
2020-06-29,>60,Graves,0.0
2020-06-30,>60,Graves,0.0
2020-07-01,>60,Graves,0.0
2020-07-02,>60,Graves,0.0
2020-07-03,>60,Graves,0.0
2020-07-04,>60,Graves,0.0
2020-07-05,>60,Graves,0.0
2020-07-06,>60,Graves,0.0
2020-07-07,>60,Graves,0.00016661112962345885
2020-07-08,>60,Graves,0.00016661112962345885
2020-07-09,>60,Graves,0.00016661112962345885
2020-07-10,>60,Graves,0.00016661112962345885
2020-07-11,>60,Graves,0.00016661112962345885
2020-07-12,>60,Graves,0.00016661112962345885
2020-07-13,>60,Graves,0.00016661112962345885
2020-07-14,>60,Graves,0.0004998333888703765
2020-07-15,>60,Graves,0.0004998333888703765
2020-07-16,>60,Graves,0.0004998333888703765
2020-07-17,>60,Graves,0.0004998333888703765
2020-07-18,>60,Graves,0.0006664445184938354
2020-07-19,>60,Graves,0.0004998333888703765
2020-07-20,>60,Graves,0.0004998333888703765
2020-07-21,>60,Graves,0.0004998333888703765
2020-07-22,>60,Graves,0.0006664445184938354
2020-07-23,>60,Graves,0.0008330556481172943
2020-07-24,>60,Graves,0.0008330556481172943
2020-07-25,>60,Graves,0.0008330556481172943
2020-07-26,>60,Graves,0.000999666777740753
2020-07-27,>60,Graves,0.000999666777740753
2020-07-28,>60,Graves,0.0011662779073642118
2020-07-29,>60,Graves,0.000999666777740753
2020-07-30,>60,Graves,0.000999666777740753
2020-07-31,>60,Graves,0.0008330556481172943
2020-08-01,>60,Graves,0.0008330556481172943
2020-08-02,>60,Graves,0.000999666777740753
2020-08-03,>60,Graves,0.000999666777740753
2020-08-04,>60,Graves,0.000999666777740753
2020-08-05,>60,Graves,0.0011662779073642118
2020-08-06,>60,Graves,0.0011662779073642118
2020-08-07,>60,Graves,0.000999666777740753
2020-08-08,>60,Graves,0.0013328890369876708
2020-08-09,>60,Graves,0.0011662779073642118
2020-08-10,>60,Graves,0.0011662779073642118
2020-08-11,>60,Graves,0.0011662779073642118
2020-08-12,>60,Graves,0.0013328890369876708
2020-08-13,>60,Graves,0.0013328890369876708
2020-08-14,>60,Graves,0.0016661112962345886
2020-08-15,>60,Graves,0.0014995001666111296
2020-08-16,>60,Graves,0.0018327224258580473
2020-08-17,>60,Graves,0.0018327224258580473
2020-08-18,>60,Graves,0.001999333555481506
2020-08-19,>60,Graves,0.0014995001666111296
2020-08-20,>60,Graves,0.0014995001666111296
2020-08-21,>60,Graves,0.0016661112962345886
2020-08-22,>60,Graves,0.0016661112962345886
2020-08-23,>60,Graves,0.0014995001666111296
2020-08-24,>60,Graves,0.0014995001666111296
2020-08-25,>60,Graves,0.0018327224258580473
2020-08-26,>60,Graves,0.0016661112962345886
2020-08-27,>60,Graves,0.0018327224258580473
2020-08-28,>60,Graves,0.002165944685104965
2020-08-29,>60,Graves,0.0023325558147284237
2020-08-30,>60,Graves,0.0023325558147284237
2020-08-31,>60,Graves,0.0023325558147284237
2020-09-01,>60,Graves,0.002165944685104965
2020-09-02,>60,Graves,0.002499166944351883
2020-09-03,>60,Graves,0.002499166944351883
2020-09-04,>60,Graves,0.0023325558147284237
2020-09-05,>60,Graves,0.0026657780739753416
2020-09-06,>60,Graves,0.0026657780739753416
2020-09-07,>60,Graves,0.0026657780739753416
2020-09-08,>60,Graves,0.002999000333222259
2020-09-09,>60,Graves,0.0028323892035988004
2020-09-10,>60,Graves,0.003165611462845718
2020-09-11,>60,Graves,0.003998667110963012
2020-09-12,>60,Graves,0.003998667110963012
2020-09-13,>60,Graves,0.00433188937020993
2020-09-14,>60,Graves,0.0041652782405864714
2020-09-15,>60,Graves,0.0038320559813395535
2020-09-16,>60,Graves,0.0038320559813395535
2020-09-17,>60,Graves,0.0038320559813395535
2020-09-18,>60,Graves,0.0036654448517160947
2020-09-19,>60,Graves,0.0038320559813395535
2020-09-20,>60,Graves,0.003498833722092636
2020-09-21,>60,Graves,0.003498833722092636
2020-03-06,0-9,Graves,0.0
2020-03-07,0-9,Graves,0.0
2020-03-08,0-9,Graves,0.0
2020-03-09,0-9,Graves,0.0
2020-03-10,0-9,Graves,0.0
2020-03-11,0-9,Graves,0.0
2020-03-12,0-9,Graves,0.0
2020-03-13,0-9,Graves,0.0
2020-03-14,0-9,Graves,0.0
2020-03-15,0-9,Graves,0.0
2020-03-16,0-9,Graves,0.0
2020-03-17,0-9,Graves,0.0
2020-03-18,0-9,Graves,0.0
